5.429999999999999716e+00 3.223700000000000188e+01 3.475999999999999979e+00 2.292000000000000171e+01 1.870259799999999828e+01 2.785000000000000142e+00
5.719999999999999751e+00 3.223700000000000188e+01 6.634000000000000341e+00 2.298000000000000043e+01 3.374019200000000041e+01 1.151999999999999913e+00
5.230000000000000426e+00 8.486899999999999977e+01 6.634000000000000341e+00 2.244000000000000128e+01 4.877778599999999898e+01 2.595000000000000195e+00
5.429999999999999716e+00 8.486899999999999977e+01 8.739000000000000767e+00 2.292000000000000171e+01 3.374019200000000041e+01 9.619999999999999662e-01
5.610000000000000320e+00 9.238800000000000523e+01 1.400200000000000067e+01 2.296000000000000085e+01 3.374019200000000041e+01 9.619999999999999662e-01
5.419999999999999929e+00 1.675759999999999934e+02 2.242299999999999827e+01 2.260000000000000142e+01 4.877778599999999898e+01 1.641999999999999904e+00
5.230000000000000426e+00 2.728389999999999986e+02 3.084400000000000119e+01 2.232000000000000028e+01 7.133417699999999684e+01 9.619999999999999662e-01
5.280000000000000249e+00 4.232149999999999750e+02 3.821300000000000097e+01 2.292000000000000171e+01 6.381537999999999755e+01 1.179999999999999938e+00
5.679999999999999716e+00 4.156960000000000264e+02 4.768599999999999994e+01 2.273000000000000043e+01 7.133417699999999684e+01 1.125000000000000000e+00
5.339999999999999858e+00 4.683269999999999982e+02 5.610699999999999932e+01 2.232999999999999829e+01 7.885297400000000323e+01 1.288000000000000034e+00
5.349999999999999645e+00 5.134400000000000546e+02 5.821300000000000097e+01 2.217000000000000171e+01 8.637177099999999541e+01 1.316000000000000059e+00
5.900000000000000355e+00 6.487789999999999964e+02 6.242300000000000182e+01 2.257999999999999829e+01 1.014093649999999940e+02 1.260999999999999899e+00
5.429999999999999716e+00 6.412599999999999909e+02 6.663400000000000034e+01 2.219999999999999929e+01 8.637177099999999541e+01 1.288000000000000034e+00
5.250000000000000000e+00 4.212599999999999909e+02 7.624699999999999989e+01 2.280000000000000071e+01 8.094024500000000444e+01 1.076999999999999957e+00
5.419999999999999929e+00 5.415599999999999454e+02 8.045699999999999363e+01 2.244999999999999929e+01 9.597783900000000301e+01 8.599999999999999867e-01
5.040000000000000036e+00 5.265230000000000246e+02 8.045699999999999363e+01 2.241000000000000014e+01 1.260530270000000002e+02 1.159000000000000030e+00
5.209999999999999964e+00 5.866730000000000018e+02 8.361499999999999488e+01 2.201000000000000156e+01 1.260530270000000002e+02 1.294999999999999929e+00
5.540000000000000036e+00 6.919360000000000355e+02 8.572100000000000364e+01 2.239999999999999858e+01 1.335718239999999923e+02 1.594000000000000083e+00
5.650000000000000355e+00 6.017110000000000127e+02 8.572100000000000364e+01 2.203000000000000114e+01 1.561282150000000115e+02 1.322000000000000064e+00
5.099999999999999645e+00 6.167480000000000473e+02 8.677299999999999613e+01 2.296999999999999886e+01 1.636470119999999895e+02 2.900999999999999801e+00
5.349999999999999645e+00 6.768990000000000009e+02 8.361499999999999488e+01 2.244999999999999929e+01 1.711658089999999959e+02 1.348999999999999977e+00
5.969999999999999751e+00 6.543419999999999845e+02 8.361499999999999488e+01 2.251999999999999957e+01 1.561282150000000115e+02 9.409999999999999476e-01
5.820000000000000284e+00 6.768990000000000009e+02 8.572100000000000364e+01 2.221999999999999886e+01 1.636470119999999895e+02 1.104999999999999982e+00
5.990000000000000213e+00 9.099809999999999945e+02 8.782599999999999341e+01 2.276000000000000156e+01 2.162785910000000058e+02 1.348999999999999977e+00
5.209999999999999964e+00 7.069740000000000464e+02 9.098399999999999466e+01 2.217000000000000171e+01 1.636470119999999895e+02 2.246999999999999886e+00
5.349999999999999645e+00 6.919360000000000355e+02 8.572100000000000364e+01 2.292999999999999972e+01 1.561282150000000115e+02 1.268000000000000016e+00
5.190000000000000391e+00 6.618609999999999900e+02 8.045699999999999363e+01 2.225000000000000000e+01 2.012409969999999930e+02 2.573999999999999844e+00
5.009999999999999787e+00 6.468239999999999554e+02 8.256300000000000239e+01 2.258999999999999986e+01 1.786846060000000023e+02 1.076999999999999957e+00
5.879999999999999893e+00 7.370489999999999782e+02 9.203600000000000136e+01 2.203999999999999915e+01 1.636470119999999895e+02 1.159000000000000030e+00
5.320000000000000284e+00 7.445679999999999836e+02 8.677299999999999613e+01 2.282000000000000028e+01 1.786846060000000023e+02 1.241000000000000103e+00
5.250000000000000000e+00 6.092300000000000182e+02 9.098399999999999466e+01 2.203000000000000114e+01 1.711658089999999959e+02 1.050000000000000044e+00
5.900000000000000355e+00 7.445679999999999836e+02 9.414199999999999591e+01 2.203999999999999915e+01 1.711658089999999959e+02 2.165999999999999925e+00
5.990000000000000213e+00 6.693799999999999955e+02 9.203600000000000136e+01 2.239000000000000057e+01 2.087597939999999994e+02 9.409999999999999476e-01
5.879999999999999893e+00 7.370489999999999782e+02 9.203600000000000136e+01 2.242000000000000171e+01 1.862034030000000087e+02 9.409999999999999476e-01
5.480000000000000426e+00 6.844180000000000064e+02 9.414199999999999591e+01 2.201000000000000156e+01 2.162785910000000058e+02 1.159000000000000030e+00
5.969999999999999751e+00 6.242670000000000528e+02 9.203600000000000136e+01 2.278999999999999915e+01 1.786846060000000023e+02 1.104999999999999982e+00
5.139999999999999680e+00 6.768990000000000009e+02 9.940500000000000114e+01 2.228999999999999915e+01 1.711658089999999959e+02 9.959999999999999964e-01
5.660000000000000142e+00 6.618609999999999900e+02 9.835200000000000387e+01 2.298999999999999844e+01 1.786846060000000023e+02 1.213000000000000078e+00
5.320000000000000284e+00 7.821620000000000346e+02 9.729900000000000659e+01 2.283999999999999986e+01 1.862034030000000087e+02 2.274999999999999911e+00
5.330000000000000071e+00 6.994550000000000409e+02 1.015100000000000051e+02 2.237000000000000099e+01 2.012409969999999930e+02 9.689999999999999725e-01
5.429999999999999716e+00 8.723869999999999436e+02 1.015100000000000051e+02 2.267999999999999972e+01 2.237973880000000122e+02 1.104999999999999982e+00
5.500000000000000000e+00 8.874249999999999545e+02 1.015100000000000051e+02 2.226999999999999957e+01 1.862034030000000087e+02 1.159000000000000030e+00
5.219999999999999751e+00 7.445679999999999836e+02 9.940500000000000114e+01 2.232000000000000028e+01 1.786846060000000023e+02 9.140000000000000346e-01
5.959999999999999964e+00 5.716359999999999673e+02 9.308899999999999864e+01 2.262000000000000099e+01 1.786846060000000023e+02 1.022999999999999909e+00
5.019999999999999574e+00 6.618609999999999900e+02 1.025630000000000024e+02 2.207000000000000028e+01 1.636470119999999895e+02 1.185999999999999943e+00
5.839999999999999858e+00 7.370489999999999782e+02 1.025630000000000024e+02 2.253000000000000114e+01 1.862034030000000087e+02 1.104999999999999982e+00
5.059999999999999609e+00 7.821620000000000346e+02 1.046680000000000064e+02 2.208999999999999986e+01 1.862034030000000087e+02 1.022999999999999909e+00
5.750000000000000000e+00 8.573500000000000227e+02 1.078259999999999934e+02 2.294999999999999929e+01 2.613913729999999873e+02 1.241000000000000103e+00
5.219999999999999751e+00 8.573500000000000227e+02 1.120360000000000014e+02 2.244999999999999929e+01 2.313161849999999902e+02 1.348999999999999977e+00
5.469999999999999751e+00 8.799059999999999491e+02 1.120360000000000014e+02 2.269000000000000128e+01 2.463537790000000030e+02 1.241000000000000103e+00
5.889999999999999680e+00 9.550940000000000509e+02 1.141419999999999959e+02 2.219000000000000128e+01 2.463537790000000030e+02 1.294999999999999929e+00
5.990000000000000213e+00 9.175000000000000000e+02 1.172990000000000066e+02 2.237999999999999901e+01 2.613913729999999873e+02 1.159000000000000030e+00
5.669999999999999929e+00 9.099809999999999945e+02 1.225630000000000024e+02 2.269000000000000128e+01 2.914665610000000129e+02 9.140000000000000346e-01
5.490000000000000213e+00 9.099809999999999945e+02 1.225630000000000024e+02 2.217000000000000171e+01 2.388349819999999966e+02 1.213000000000000078e+00
5.889999999999999680e+00 8.347930000000000064e+02 1.267729999999999961e+02 2.216000000000000014e+01 2.313161849999999902e+02 1.050000000000000044e+00
5.639999999999999680e+00 7.295299999999999727e+02 1.225630000000000024e+02 2.210000000000000142e+01 2.463537790000000030e+02 1.213000000000000078e+00
5.639999999999999680e+00 7.896810000000000400e+02 1.204569999999999936e+02 2.264999999999999858e+01 2.613913729999999873e+02 1.294999999999999929e+00
5.530000000000000249e+00 8.423120000000000118e+02 1.225630000000000024e+02 2.282999999999999829e+01 2.689101699999999937e+02 1.022999999999999909e+00
5.799999999999999822e+00 8.573500000000000227e+02 1.257210000000000036e+02 2.210000000000000142e+01 3.215417489999999816e+02 3.281000000000000139e+00
5.309999999999999609e+00 9.325380000000000109e+02 1.236149999999999949e+02 2.296999999999999886e+01 2.914665610000000129e+02 1.377000000000000002e+00
5.929999999999999716e+00 8.498310000000000173e+02 1.204569999999999936e+02 2.235000000000000142e+01 2.839477640000000065e+02 1.377000000000000002e+00
5.709999999999999964e+00 8.949439999999999600e+02 1.204569999999999936e+02 2.214000000000000057e+01 3.065041550000000257e+02 8.870000000000000107e-01
5.049999999999999822e+00 8.197559999999999718e+02 1.183520000000000039e+02 2.201000000000000156e+01 2.989853580000000193e+02 1.457999999999999963e+00
5.849999999999999645e+00 8.723869999999999436e+02 1.183520000000000039e+02 2.269000000000000128e+01 3.290605459999999880e+02 1.485999999999999988e+00
5.929999999999999716e+00 8.423120000000000118e+02 1.183520000000000039e+02 2.287999999999999901e+01 4.343237040000000206e+02 1.213000000000000078e+00
5.549999999999999822e+00 8.047179999999999609e+02 1.194050000000000011e+02 2.296999999999999886e+01 2.989853580000000193e+02 2.193000000000000060e+00
5.179999999999999716e+00 8.874249999999999545e+02 1.172990000000000066e+02 2.264000000000000057e+01 3.140229519999999752e+02 2.438000000000000167e+00
5.349999999999999645e+00 9.175000000000000000e+02 1.099309999999999974e+02 2.237999999999999901e+01 2.914665610000000129e+02 2.220000000000000195e+00
5.769999999999999574e+00 7.370489999999999782e+02 8.151000000000000512e+01 2.216000000000000014e+01 2.087597939999999994e+02 1.213000000000000078e+00
5.419999999999999929e+00 6.844180000000000064e+02 7.308899999999999864e+01 2.262999999999999901e+01 2.388349819999999966e+02 1.104999999999999982e+00
5.339999999999999858e+00 5.641169999999999618e+02 5.519400000000000261e+01 2.241000000000000014e+01 1.937221999999999866e+02 9.140000000000000346e-01
5.809999999999999609e+00 5.791539999999999964e+02 4.887800000000000011e+01 2.260000000000000142e+01 1.636470119999999895e+02 1.185999999999999943e+00
5.330000000000000071e+00 4.663720000000000141e+02 3.835199999999999676e+01 2.282999999999999829e+01 1.561282150000000115e+02 1.076999999999999957e+00
5.030000000000000249e+00 3.987029999999999745e+02 2.466799999999999926e+01 2.226999999999999957e+01 1.110154330000000016e+02 1.131999999999999895e+00
5.629999999999999893e+00 2.483269999999999982e+02 2.045700000000000074e+01 2.221999999999999886e+01 9.597783900000000301e+01 7.780000000000000249e-01
5.589999999999999858e+00 2.408079999999999927e+02 1.729899999999999949e+01 2.292999999999999972e+01 1.034966359999999952e+02 1.076999999999999957e+00
5.070000000000000284e+00 2.332899999999999920e+02 1.519400000000000084e+01 2.210000000000000142e+01 7.342144799999999805e+01 8.050000000000000488e-01
5.620000000000000107e+00 1.505829999999999984e+02 1.203599999999999959e+01 2.269000000000000128e+01 6.590265100000000587e+01 1.050000000000000044e+00
5.839999999999999858e+00 1.129890000000000043e+02 9.930999999999999162e+00 2.266000000000000014e+01 5.838385399999999947e+01 1.294999999999999929e+00
5.089999999999999858e+00 8.291400000000000148e+01 8.878000000000000114e+00 2.253000000000000114e+01 4.334626000000000090e+01 1.159000000000000030e+00
5.959999999999999964e+00 9.795099999999999341e+01 7.825999999999999623e+00 2.205999999999999872e+01 5.086505700000000019e+01 8.599999999999999867e-01
5.269999999999999574e+00 6.787600000000000477e+01 6.772999999999999687e+00 2.291000000000000014e+01 4.334626000000000090e+01 1.131999999999999895e+00
5.030000000000000249e+00 3.780100000000000193e+01 6.772999999999999687e+00 2.235000000000000142e+01 4.334626000000000090e+01 2.302000000000000046e+00
5.469999999999999751e+00 3.780100000000000193e+01 4.668000000000000149e+00 2.205999999999999872e+01 5.086505700000000019e+01 1.022999999999999909e+00
5.480000000000000426e+00 2.276300000000000168e+01 4.668000000000000149e+00 2.212999999999999901e+01 5.086505700000000019e+01 1.241000000000000103e+00
5.280000000000000249e+00 2.276300000000000168e+01 3.615000000000000213e+00 2.253000000000000114e+01 5.086505700000000019e+01 1.294999999999999929e+00
5.309999999999999609e+00 3.028200000000000003e+01 3.615000000000000213e+00 2.287999999999999901e+01 3.582746300000000161e+01 7.780000000000000249e-01
5.400000000000000355e+00 4.532000000000000028e+01 3.615000000000000213e+00 2.217999999999999972e+01 2.830866599999999877e+01 8.319999999999999618e-01
5.549999999999999822e+00 7.725999999999999979e+00 3.615000000000000213e+00 2.287999999999999901e+01 2.078986899999999949e+01 7.239999999999999769e-01
5.360000000000000320e+00 1.524499999999999922e+01 3.615000000000000213e+00 2.257999999999999829e+01 2.078986899999999949e+01 6.690000000000000391e-01
5.519999999999999574e+00 7.725999999999999979e+00 3.615000000000000213e+00 2.271999999999999886e+01 2.078986899999999949e+01 1.159000000000000030e+00
5.709999999999999964e+00 2.069999999999999896e-01 3.615000000000000213e+00 2.246999999999999886e+01 2.078986899999999949e+01 8.870000000000000107e-01
5.059999999999999609e+00 2.069999999999999896e-01 3.615000000000000213e+00 2.228999999999999915e+01 2.078986899999999949e+01 9.689999999999999725e-01
5.120000000000000107e+00 1.524499999999999922e+01 4.668000000000000149e+00 2.214999999999999858e+01 2.078986899999999949e+01 8.870000000000000107e-01
5.719999999999999751e+00 2.069999999999999896e-01 3.615000000000000213e+00 2.283999999999999986e+01 2.078986899999999949e+01 6.690000000000000391e-01
5.410000000000000142e+00 2.069999999999999896e-01 4.668000000000000149e+00 2.267000000000000171e+01 2.078986899999999949e+01 6.690000000000000391e-01
5.099999999999999645e+00 2.069999999999999896e-01 4.668000000000000149e+00 2.201999999999999957e+01 2.078986899999999949e+01 2.573999999999999844e+00
5.809999999999999609e+00 2.069999999999999896e-01 7.825999999999999623e+00 2.201000000000000156e+01 3.582746300000000161e+01 9.409999999999999476e-01
5.719999999999999751e+00 5.283899999999999864e+01 7.825999999999999623e+00 2.205999999999999872e+01 5.086505700000000019e+01 2.383999999999999897e+00
5.570000000000000284e+00 5.283899999999999864e+01 9.930999999999999162e+00 2.253999999999999915e+01 3.582746300000000161e+01 7.510000000000000009e-01
5.009999999999999787e+00 6.035699999999999932e+01 1.519400000000000084e+01 2.219999999999999929e+01 3.582746300000000161e+01 7.510000000000000009e-01
5.379999999999999893e+00 1.355449999999999875e+02 2.361499999999999844e+01 2.251999999999999957e+01 5.086505700000000019e+01 1.431000000000000050e+00
5.719999999999999751e+00 2.408079999999999927e+02 3.203600000000000136e+01 2.233999999999999986e+01 7.342144799999999805e+01 7.510000000000000009e-01
5.259999999999999787e+00 3.911840000000000259e+02 3.940500000000000114e+01 2.273000000000000043e+01 6.590265100000000587e+01 9.689999999999999725e-01
5.839999999999999858e+00 3.836659999999999968e+02 4.887800000000000011e+01 2.273999999999999844e+01 7.342144799999999805e+01 9.140000000000000346e-01
5.610000000000000320e+00 4.362970000000000255e+02 5.729899999999999949e+01 2.226000000000000156e+01 8.094024500000000444e+01 1.076999999999999957e+00
5.450000000000000178e+00 4.814100000000000250e+02 5.940500000000000114e+01 2.201000000000000156e+01 8.845904199999999662e+01 1.104999999999999982e+00
5.530000000000000249e+00 6.167480000000000473e+02 6.361500000000000199e+01 2.292000000000000171e+01 1.034966359999999952e+02 1.050000000000000044e+00
5.139999999999999680e+00 6.092300000000000182e+02 6.782599999999999341e+01 2.271000000000000085e+01 8.845904199999999662e+01 1.076999999999999957e+00
5.459999999999999964e+00 4.338580000000000041e+02 6.766400000000000148e+01 2.300000000000000000e+01 6.396552299999999747e+01 9.170000000000000373e-01
5.969999999999999751e+00 5.541589999999999918e+02 7.187399999999999523e+01 2.248000000000000043e+01 7.900311700000000315e+01 6.999999999999999556e-01
5.120000000000000107e+00 5.391209999999999809e+02 7.187399999999999523e+01 2.235000000000000142e+01 1.090783050000000003e+02 9.989999999999999991e-01
5.719999999999999751e+00 5.992709999999999582e+02 7.503199999999999648e+01 2.287999999999999901e+01 1.090783050000000003e+02 1.135000000000000009e+00
